,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
187,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-05-31 11:34:13.000,2021-03-14 13:43:08,285.0,,53.0,12.0,56.0,45.0,403.0,2022-04-20 19:59:44,2021.03.14,4.0,17.0,20,False,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],15.0,,,https://pypi.org/project/sphinx-autobuild,269671.0,271231.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,96748.0,3.0,,,,,,,,,,,,,,,,
188,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-05-31 08:14:28.000,2022-05-31 08:14:27,437.0,22.0,16.0,5.0,385.0,38.0,357.0,,,24.0,13.0,20,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],7.0,,,https://pypi.org/project/flake8-comprehensions,719152.0,727452.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,556156.0,3.0,,,,,,,,,,,,,,,,
189,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-04-13 09:53:07.670,2022-02-02 16:18:05,489.0,,19.0,9.0,44.0,15.0,327.0,2021-03-24 19:56:29,1.7.0,14.0,11.0,20,True,manhole,conda-forge/manhole,,6.0,96.0,96.0,https://pypi.org/project/manhole,8284.0,8592.0,https://anaconda.org/conda-forge/manhole,2022-04-13 09:53:07.670,3395.0,3.0,,,,,,,,,,,,,,,,
190,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2022-05-13 12:37:57.000,2022-01-07 16:44:16,166.0,,44.0,15.0,166.0,25.0,313.0,2021-07-31 16:17:24,0.1.4,5.0,29.0,20,False,fixit,,,28.0,18.0,18.0,https://pypi.org/project/fixit,9770.0,9770.0,,,,3.0,,,,,,,,,,,,,,,,
191,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-05-18 08:38:23.000,2022-04-09 19:09:55,66.0,6.0,49.0,7.0,46.0,29.0,291.0,2022-04-09 19:12:33,0.12.0,11.0,14.0,20,True,pytest-docker,,['pytest'],6.0,,,https://pypi.org/project/pytest-docker,66267.0,66269.0,,,,3.0,86.0,,,,,,,,,,,,,,,
192,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2022-05-30 19:42:27.000,2022-04-01 00:24:27,690.0,21.0,15.0,3.0,377.0,73.0,258.0,2022-03-27 17:47:46,0.32.0,48.0,14.0,20,True,nitpick,,['flake8'],38.0,,,https://pypi.org/project/nitpick,9169.0,9169.0,,,,3.0,4.0,,,,,,,,,,,,,,,
193,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,18.0,9.0,21.0,20.0,255.0,2019-10-13 14:06:01,0.6.0,11.0,9.0,20,True,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],14.0,724.0,724.0,https://pypi.org/project/pytest-lazy-fixture,350008.0,355516.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,341545.0,3.0,,,,,,,,,,,,,,,,
194,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,,2016-02-16 22:40:09.000,2022-05-22 13:55:44.801,2022-05-21 21:31:57,200.0,6.0,48.0,18.0,103.0,85.0,211.0,,,16.0,25.0,20,False,typed_ast,conda-forge/typed-ast,,1.0,,,https://pypi.org/project/typed_ast,13720214.0,13801978.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,4578808.0,3.0,,-10.0,,,,,,,,,,,,,,
195,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-05-25 11:16:11.911,2022-05-24 15:31:40,449.0,4.0,32.0,11.0,50.0,50.0,133.0,2022-05-24 15:52:23,0.9.27,21.0,20.0,20,True,asteval,conda-forge/asteval,,5.0,,,https://pypi.org/project/asteval,141969.0,144558.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,176076.0,3.0,,,,,,,,,,,,,,,,
196,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2022-02-10 13:58:38.706,2022-02-09 02:49:51,186.0,,15.0,6.0,68.0,30.0,133.0,2022-02-09 03:17:52,0.2.3,4.0,12.0,20,True,pandas-vet,conda-forge/pandas-vet,['flake8'],16.0,81.0,81.0,https://pypi.org/project/pandas-vet,25307.0,25552.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,9283.0,3.0,44.0,,,,,,,,,,,,,,,
197,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-06-02 09:27:44.000,2022-05-19 16:03:51,482.0,1.0,322.0,75.0,120.0,199.0,4975.0,2019-02-14 00:27:42,1.1.5,7.0,49.0,19,True,,,,108.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
198,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,194.0,60.0,44.0,15.0,2623.0,,,,20.0,19,False,pyrasite,,,40.0,39.0,39.0,https://pypi.org/project/pyrasite,24978.0,24978.0,,,,3.0,,,,,,,,,,,,,,,,
199,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,11.0,40.0,20.0,53.0,72.0,1086.0,2021-07-02 13:10:00,0.3.1,26.0,28.0,19,True,pyflow,,,52.0,,,https://pypi.org/project/pyflow,191.0,314.0,,,,3.0,4190.0,,,,,,,,,,,,,,,
200,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-05-18 06:13:37.000,2022-05-18 06:13:30,734.0,13.0,48.0,24.0,66.0,56.0,909.0,,,,19.0,19,True,wily,,,26.0,,,https://pypi.org/project/wily,22345.0,22345.0,,,,3.0,,,,,,,,,,,,,,,,
201,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-05-30 22:17:34.000,2022-05-30 22:17:34,249.0,24.0,26.0,7.0,118.0,45.0,389.0,,,9.0,14.0,19,True,blacken-docs,conda-forge/blacken-docs,,3.0,,,https://pypi.org/project/blacken-docs,27335.0,28224.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,20467.0,3.0,,,,,,,,,,,,,,,,
202,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-04-01 17:37:42.000,2020-08-04 12:21:12,274.0,,59.0,9.0,88.0,86.0,261.0,,,10.0,40.0,19,False,flake8-import-order,conda-forge/flake8-import-order,['flake8'],9.0,,,https://pypi.org/project/flake8-import-order,345300.0,348419.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,209032.0,3.0,,,,,,,,,,,,,,,,
203,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-03-29 15:31:16.000,2022-03-28 06:37:02,1060.0,4.0,44.0,32.0,6.0,,223.0,,,,184.0,19,True,hacking,,['flake8'],,,,https://pypi.org/project/hacking,203527.0,203527.0,,,,3.0,,,,,,,,,,,,,,,,
204,unimport,hakancelik96/unimport,refactoring,"A linter, formatter for finding and removing unused import statements.",,https://github.com/hakancelik96/unimport,https://github.com/hakancelik96/unimport,MIT,2019-09-08 09:49:24.000,2022-05-30 20:55:53.000,2022-05-10 06:42:13,416.0,7.0,12.0,3.0,135.0,69.0,134.0,2022-05-04 12:33:07,0.9.6,31.0,13.0,19,True,unimport,,,10.0,23.0,23.0,https://pypi.org/project/unimport,6614.0,6614.0,,,,3.0,,,,,,,,,,,,,,,,
205,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,sphinx builder that outputs markdown files.,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2022-01-08 15:29:36.000,2022-01-08 15:29:29,100.0,,30.0,7.0,24.0,16.0,130.0,2019-10-11 01:01:17,0.5.3,4.0,17.0,19,True,sphinx-markdown-builder,,['sphinx'],21.0,246.0,246.0,https://pypi.org/project/sphinx-markdown-builder,22478.0,22478.0,,,,3.0,,,,,,,,,,,,,,,,
206,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,23.0,3.0,38.0,26.0,126.0,,,,12.0,19,False,flake8-commas,,['flake8'],5.0,3044.0,3044.0,https://pypi.org/project/flake8-commas,317561.0,317561.0,,,,3.0,,,,,,,,,,,,,,,,
207,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,19.0,4.0,14.0,3.0,105.0,,,2.0,14.0,19,False,dodgy,conda-forge/dodgy,,9.0,1756.0,1756.0,https://pypi.org/project/dodgy,231928.0,232321.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,27559.0,3.0,,,,,,,,,,,,,,,,
208,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2022-05-19 03:25:57.000,2022-05-19 03:25:57,154.0,4.0,22.0,5.0,23.0,12.0,85.0,2021-07-27 09:00:22,0.4.8,13.0,9.0,19,True,lazydocs,,,2.0,70.0,70.0,https://pypi.org/project/lazydocs,1283.0,1283.0,,,,3.0,,,,,,,,,,,,,,,,
209,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2021-03-10 19:35:23.000,2021-03-10 19:35:23,40.0,,6.0,5.0,8.0,5.0,60.0,,,4.0,7.0,19,False,pylint-flask,conda-forge/pylint-flask,['pylint'],5.0,6126.0,6126.0,https://pypi.org/project/pylint-flask,283812.0,284597.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,54988.0,3.0,,,,,,,,,,,,,,,,
210,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,77.0,28.0,10.0,38.0,2541.0,,,8.0,5.0,18,True,pretty_errors,conda-forge/pretty_errors,,3.0,,,https://pypi.org/project/pretty_errors,17571.0,17804.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,4430.0,3.0,,,,,,,,,,,,,,,,
211,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,242.0,,114.0,67.0,29.0,15.0,2132.0,2019-03-09 13:53:12,1.0.0,2.0,18.0,18,False,fake2db,,,7.0,19.0,19.0,https://pypi.org/project/fake2db,389.0,389.0,,,,3.0,,,,,,,,,,,,,,,,
212,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2022-05-12 02:59:29.000,2022-05-12 02:55:56,88.0,5.0,51.0,35.0,21.0,25.0,1501.0,2020-12-02 20:33:26,20.12.2,3.0,34.0,18,False,xar,,,6.0,19.0,19.0,https://pypi.org/project/xar,131.0,131.0,,,,3.0,,,,,,,,,,,,,,,,
213,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,,117.0,28.0,4.0,3.0,1396.0,,,2.0,3.0,18,True,heartrate,conda-forge/heartrate,,4.0,40.0,40.0,https://pypi.org/project/heartrate,1226.0,1278.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,635.0,3.0,,,,,,,,,,,,,,,,
214,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-02-12 20:33:57.000,2022-02-12 20:26:26,69.0,,23.0,7.0,11.0,42.0,243.0,2022-02-12 20:35:47,2.7.0,20.0,4.0,18,True,mkdocs-awesome-pages-plugin,,['mkdocs'],9.0,,,https://pypi.org/project/mkdocs-awesome-pages-plugin,59646.0,59646.0,,,,3.0,,,,,,,,,,,,,,,,
215,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2022-05-30 13:33:52.000,2022-05-29 17:10:02,415.0,74.0,11.0,3.0,14.0,50.0,63.0,,,11.0,9.0,18,True,griffe,conda-forge/griffe,,16.0,,,https://pypi.org/project/griffe,19980.0,23391.0,https://anaconda.org/conda-forge/griffe,2022-05-27 11:09:03.591,10233.0,3.0,,,,,,,,,,,,,,,,
216,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,4.0,32.0,2.0,45.0,80.0,47.0,2021-09-21 19:52:30,0.12.0,13.0,23.0,18,False,pytkdocs,conda-forge/pytkdocs,,16.0,,,https://pypi.org/project/pytkdocs,144308.0,146217.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,38195.0,3.0,,,,,,,,,,,,,,,,
217,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2022-03-08 14:43:42.000,2022-03-08 14:42:57,26.0,2.0,6.0,4.0,8.0,9.0,43.0,2022-03-08 14:43:59,0.3.2,2.0,7.0,18,False,mkdocs-git-revision-date-plugin,,['mkdocs'],3.0,586.0,586.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,27486.0,27486.0,,,,3.0,,,,,,,,,,,,,,,,
218,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2022-06-01 11:12:08.000,2022-06-01 11:07:38,215.0,4.0,7.0,2.0,5.0,66.0,39.0,2022-06-01 11:11:09,2.3.4,39.0,2.0,18,False,mkdocs-print-site-plugin,,['mkdocs'],1.0,84.0,84.0,https://pypi.org/project/mkdocs-print-site-plugin,5175.0,5175.0,,,,3.0,,,,,,,,,,,,,,,,
219,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2022-04-07 14:47:14.000,2022-04-07 14:47:14,417.0,3.0,169.0,42.0,150.0,171.0,1532.0,,,,59.0,17,True,,,,25.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
220,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-03-26 09:17:46.000,2022-03-26 09:17:40,420.0,1.0,27.0,15.0,12.0,23.0,761.0,,,2.0,21.0,17,True,snoop,conda-forge/snoop,,18.0,,,https://pypi.org/project/snoop,25890.0,25939.0,https://anaconda.org/conda-forge/snoop,2021-11-11 19:47:40.294,395.0,3.0,,,,,,,,,,,,,,,,
221,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-05-30 22:17:43.000,2022-05-30 22:17:42,339.0,26.0,17.0,6.0,142.0,43.0,238.0,,,,9.0,17,True,add-trailing-comma,,,1.0,,,https://pypi.org/project/add-trailing-comma,19676.0,19676.0,,,,3.0,,,,,,,,,,,,,,,,
222,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2022-04-12 18:58:29.000,2022-04-12 18:50:47,399.0,38.0,33.0,7.0,67.0,26.0,219.0,,,,17.0,17,True,imhotep,,,17.0,11.0,11.0,https://pypi.org/project/imhotep,28.0,28.0,,,,3.0,,,,,,,,,,,,,,,,
223,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2022-01-18 16:47:45.000,2022-01-18 16:14:21,72.0,,17.0,4.0,24.0,11.0,162.0,,,6.0,7.0,17,False,pytest-datadir,conda-forge/pytest-datadir,['pytest'],5.0,600.0,600.0,https://pypi.org/project/pytest-datadir,127548.0,129231.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,114499.0,3.0,,,,,,,,,,,,,,,,
224,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,4.0,13.0,3.0,103.0,,,,8.0,17,False,flake8-mypy,,['flake8'],19.0,882.0,882.0,https://pypi.org/project/flake8-mypy,48526.0,48526.0,,,,3.0,,,,,,,,,,,,,,,,
225,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2021-06-29 19:32:02.475,2019-08-07 13:44:00,69.0,,13.0,7.0,9.0,3.0,69.0,,,1.0,5.0,17,False,unify,conda-forge/unify,,7.0,497.0,497.0,https://pypi.org/project/unify,76808.0,76841.0,https://anaconda.org/conda-forge/unify,2021-06-29 19:32:02.475,402.0,3.0,,,,,,,,,,,,,,,,
226,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:07:49.000,2022-05-18 12:07:17,415.0,2.0,70.0,42.0,48.0,33.0,1482.0,,,,10.0,16,True,birdseye,,,19.0,,,https://pypi.org/project/birdseye,1009.0,1009.0,,,,3.0,,,,,,,,,,,,,,,,
227,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2022-05-26 16:10:15.000,2021-06-13 07:59:39,244.0,,64.0,15.0,39.0,31.0,786.0,,,,16.0,16,True,portray,,,27.0,,,https://pypi.org/project/portray,4436.0,4436.0,,,,3.0,,,,,,,,,,,,,,,,
228,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2022-04-21 14:15:55.000,2022-04-21 14:15:55,556.0,6.0,105.0,33.0,88.0,135.0,782.0,,,,30.0,16,False,pynsist,,,27.0,,,https://pypi.org/project/pynsist,1411.0,1411.0,,,,3.0,,,,,,,,,,,,,,,,
229,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,25.0,13.0,24.0,40.0,372.0,,,,3.0,16,False,vex,,,2.0,26.0,26.0,https://pypi.org/project/vex,768.0,768.0,,,,3.0,,,,,,,,,,,,,,,,
230,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,9.0,4.0,18.0,13.0,366.0,2017-07-27 16:45:20,0.2.2,8.0,12.0,16,False,tbvaccine,,,7.0,10.0,10.0,https://pypi.org/project/tbvaccine,3108.0,3108.0,,,,3.0,,,,,,,,,,,,,,,,
231,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,31.0,4.0,68.0,,227.0,2019-12-19 14:20:08,.0.3.3,3.0,16.0,16,False,flakehell,,['flake8'],,,,https://pypi.org/project/flakehell,47640.0,47641.0,,,,3.0,57.0,,,,,,,,,,,,,,,
232,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,13.0,151.0,,,,9.0,16,False,pynt,,,5.0,82.0,82.0,https://pypi.org/project/pynt,6319.0,6319.0,,,,3.0,,,,,,,,,,,,,,,,
233,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2022-01-23 01:40:44.000,2022-01-23 01:14:42,557.0,,9.0,5.0,13.0,40.0,68.0,2022-01-23 01:45:05,8.8.0,14.0,11.0,16,True,pip-run,,,3.0,,,https://pypi.org/project/pip-run,7885.0,7885.0,,,,3.0,,,,,,,,,,,,,,,,
234,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,7.0,3.0,39.0,22.0,38.0,2021-02-11 10:24:03,0.4.0,2.0,5.0,16,False,mkdocs-versioning,,['mkdocs'],3.0,36.0,36.0,https://pypi.org/project/mkdocs-versioning,3704.0,3704.0,,,,3.0,,,,,,,,,,,,,,,,
235,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2022-05-01 02:04:07.000,2022-05-01 02:04:07,140.0,2.0,342.0,72.0,53.0,66.0,3228.0,,,,35.0,15,True,,,,6.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
236,reloadium,reloadware/reloadium,debugging,Advanced Hot Reloading & Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2022-05-25 16:54:16.000,2022-05-25 16:54:16,25.0,20.0,11.0,23.0,4.0,8.0,1252.0,,,,,15,True,reloadium,,,3.0,,,https://pypi.org/project/reloadium,2643.0,2643.0,,,,3.0,,,,,,,,,,,,,,,,
237,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000,2021-09-18 20:16:24,55.0,,40.0,14.0,6.0,9.0,720.0,,,,5.0,15,True,py-heat,,,5.0,39.0,39.0,https://pypi.org/project/py-heat,1567.0,1567.0,,,,3.0,,,,,,,,,,,,,,,,
